ID,Time,Count,Temperature,Humidity
0,2025-05-16T12:42:38.440Z,8666,24.93,59.3
1,2025-05-16T12:42:42.435Z,8666,25.59,59.3
0,2025-05-16T12:42:58.440Z,8667,24.93,59.3
1,2025-05-16T12:43:02.460Z,8667,25.58,58.94
0,2025-05-16T12:43:18.439Z,8668,24.94,59.6
1,2025-05-16T12:43:22.418Z,8668,25.61,58.88
0,2025-05-16T12:43:38.481Z,8669,24.94,59.6
1,2025-05-16T12:43:42.396Z,8669,25.62,58.91
0,2025-05-16T12:43:58.442Z,8670,24.94,59.3
1,2025-05-16T12:44:02.436Z,8670,25.62,58.97
0,2025-05-16T12:44:18.438Z,8671,24.94,59.0
1,2025-05-16T12:44:22.394Z,8671,25.61,58.97
0,2025-05-16T12:44:38.456Z,8672,24.94,59.0
1,2025-05-16T12:44:42.521Z,8672,25.61,59.0
0,2025-05-16T12:44:58.440Z,8673,24.94,59.3
1,2025-05-16T12:45:02.418Z,8673,25.62,59.0
0,2025-05-16T12:45:18.478Z,8674,24.94,59.6
1,2025-05-16T12:45:22.393Z,8674,25.62,58.94
0,2025-05-16T12:45:38.446Z,8675,24.94,59.6
1,2025-05-16T12:45:42.419Z,8675,25.62,59.3
0,2025-05-16T12:45:58.445Z,8676,24.94,59.6
1,2025-05-16T12:46:02.433Z,8676,25.62,59.0
0,2025-05-16T12:46:18.445Z,8677,24.95,59.3
1,2025-05-16T12:46:22.440Z,8677,25.62,58.94
0,2025-05-16T12:46:38.469Z,8678,24.94,59.0
1,2025-05-16T12:46:42.390Z,8678,25.62,59.0
0,2025-05-16T12:46:58.444Z,8679,24.95,58.97
1,2025-05-16T12:47:02.432Z,8679,25.62,59.3
0,2025-05-16T12:47:18.438Z,8680,24.94,59.0
1,2025-05-16T12:47:22.431Z,8680,25.62,59.15
0,2025-05-16T12:47:38.451Z,8681,24.94,59.0
1,2025-05-16T12:47:42.408Z,8681,25.62,59.15
0,2025-05-16T12:47:58.451Z,8682,24.94,59.3
1,2025-05-16T12:48:02.392Z,8682,25.62,59.6
0,2025-05-16T12:48:18.451Z,8683,24.94,59.6
1,2025-05-16T12:48:22.540Z,8683,25.62,59.18
0,2025-05-16T12:48:38.473Z,8684,24.94,59.6
1,2025-05-16T12:48:42.404Z,8684,25.62,59.9
0,2025-05-16T12:48:58.473Z,8685,24.95,59.0
1,2025-05-16T12:49:02.399Z,8685,25.62,59.12
0,2025-05-16T12:49:18.472Z,8686,24.95,59.0
1,2025-05-16T12:49:22.392Z,8686,25.63,59.9
0,2025-05-16T12:49:38.465Z,8687,24.94,59.3
1,2025-05-16T12:49:42.387Z,8687,25.62,59.6
0,2025-05-16T12:49:58.440Z,8688,24.94,59.6
1,2025-05-16T12:50:02.429Z,8688,25.62,59.6
0,2025-05-16T12:50:18.458Z,8689,24.94,59.15
1,2025-05-16T12:50:22.397Z,8689,25.62,59.0
0,2025-05-16T12:50:38.439Z,8690,24.94,59.24
1,2025-05-16T12:50:42.402Z,8690,25.62,58.97
0,2025-05-16T12:50:58.470Z,8691,24.93,59.18
1,2025-05-16T12:51:02.390Z,8691,25.63,59.3
0,2025-05-16T12:51:18.439Z,8692,24.93,59.18
1,2025-05-16T12:51:22.385Z,8692,25.63,59.18
0,2025-05-16T12:51:38.469Z,8693,24.91,59.18
1,2025-05-16T12:51:42.400Z,8693,25.65,59.24
0,2025-05-16T12:51:58.425Z,8694,24.94,59.15
1,2025-05-16T12:52:02.401Z,8694,25.65,59.27
0,2025-05-16T12:52:18.461Z,8695,24.93,59.9
1,2025-05-16T12:52:22.387Z,8695,25.65,59.18
0,2025-05-16T12:52:38.461Z,8696,24.93,59.9
1,2025-05-16T12:52:42.391Z,8696,25.63,59.12
0,2025-05-16T12:52:58.428Z,8697,24.93,59.9
1,2025-05-16T12:53:02.572Z,8697,25.66,59.9
0,2025-05-16T12:53:18.436Z,8698,24.93,59.3
1,2025-05-16T12:53:22.456Z,8698,25.65,59.12
0,2025-05-16T12:53:38.513Z,8699,24.94,58.97
1,2025-05-16T12:53:42.408Z,8699,25.66,59.3
0,2025-05-16T12:53:58.434Z,8700,24.93,58.91
1,2025-05-16T12:54:02.408Z,8700,25.66,59.3
0,2025-05-16T12:54:18.466Z,8701,24.94,58.88
1,2025-05-16T12:54:22.412Z,8701,25.66,59.9
0,2025-05-16T12:54:38.501Z,8702,24.94,58.88
1,2025-05-16T12:54:42.493Z,8702,25.66,59.3
0,2025-05-16T12:54:58.426Z,8703,24.94,58.88
1,2025-05-16T12:55:02.380Z,8703,25.66,59.6
0,2025-05-16T12:55:18.449Z,8704,24.94,58.88
1,2025-05-16T12:55:22.390Z,8704,25.66,59.3
0,2025-05-16T12:55:38.541Z,8705,24.94,58.79
1,2025-05-16T12:55:42.381Z,8705,25.66,58.97
0,2025-05-16T12:55:58.432Z,8706,24.94,58.79
1,2025-05-16T12:56:02.410Z,8706,25.68,59.3
0,2025-05-16T12:56:18.419Z,8707,24.94,58.79
1,2025-05-16T12:56:22.405Z,8707,25.66,59.6
0,2025-05-16T12:56:38.447Z,8708,24.94,58.75
1,2025-05-16T12:56:42.405Z,8708,25.68,59.3
0,2025-05-16T12:56:58.445Z,8709,24.94,58.72
1,2025-05-16T12:57:02.452Z,8709,25.69,59.3
0,2025-05-16T12:57:18.424Z,8710,24.94,58.66
1,2025-05-16T12:57:22.381Z,8710,25.68,58.97
0,2025-05-16T12:57:38.461Z,8711,24.94,58.69
1,2025-05-16T12:57:42.439Z,8711,25.68,58.88
0,2025-05-16T12:57:58.449Z,8712,24.94,58.66
1,2025-05-16T12:58:02.403Z,8712,25.69,58.82
0,2025-05-16T12:58:18.429Z,8713,24.94,58.66
1,2025-05-16T12:58:22.375Z,8713,25.69,58.82
0,2025-05-16T12:58:38.437Z,8714,24.94,58.66
1,2025-05-16T12:58:42.399Z,8714,25.69,58.91
0,2025-05-16T12:58:58.433Z,8715,24.94,58.60
1,2025-05-16T12:59:02.402Z,8715,25.69,58.91
0,2025-05-16T12:59:18.432Z,8716,24.94,58.60
1,2025-05-16T12:59:22.394Z,8716,25.69,58.91
0,2025-05-16T12:59:38.415Z,8717,24.94,58.57
1,2025-05-16T12:59:42.378Z,8717,25.69,58.94
0,2025-05-16T12:59:58.447Z,8718,24.94,58.60
1,2025-05-16T13:00:02.416Z,8718,25.69,58.97
0,2025-05-16T13:00:18.415Z,8719,24.94,58.54
1,2025-05-16T13:00:22.400Z,8719,25.69,58.97
0,2025-05-16T13:00:38.414Z,8720,24.94,58.48
1,2025-05-16T13:00:42.400Z,8720,25.69,59.0
0,2025-05-16T13:00:58.441Z,8721,24.94,58.51
1,2025-05-16T13:01:02.408Z,8721,25.69,58.91
0,2025-05-16T13:01:18.440Z,8722,24.93,58.54
1,2025-05-16T13:01:22.415Z,8722,25.70,58.85
0,2025-05-16T13:01:38.424Z,8723,24.93,58.51
1,2025-05-16T13:01:42.414Z,8723,25.72,58.82
0,2025-05-16T13:01:58.413Z,8724,24.94,58.51
1,2025-05-16T13:02:02.414Z,8724,25.72,58.85
0,2025-05-16T13:02:18.423Z,8725,24.94,58.54
1,2025-05-16T13:02:22.391Z,8725,25.72,58.88
0,2025-05-16T13:02:38.429Z,8726,24.91,58.54
1,2025-05-16T13:02:42.374Z,8726,25.72,58.82
0,2025-05-16T13:02:58.411Z,8727,24.94,58.45
1,2025-05-16T13:03:02.389Z,8727,25.72,58.79
0,2025-05-16T13:03:18.452Z,8728,24.93,58.45
1,2025-05-16T13:03:22.606Z,8728,25.72,58.82
0,2025-05-16T13:03:38.453Z,8729,24.94,58.54
1,2025-05-16T13:03:42.381Z,8729,25.72,58.79
0,2025-05-16T13:03:58.421Z,8730,24.94,58.57
1,2025-05-16T13:04:02.527Z,8730,25.75,58.72
0,2025-05-16T13:04:18.436Z,8731,24.93,58.45
1,2025-05-16T13:04:22.372Z,8731,25.73,58.69
0,2025-05-16T13:04:38.426Z,8732,24.94,58.51
1,2025-05-16T13:04:42.411Z,8732,25.73,58.69
0,2025-05-16T13:04:58.410Z,8733,24.94,58.57
1,2025-05-16T13:05:02.660Z,8733,25.73,58.69
0,2025-05-16T13:05:18.425Z,8734,24.94,58.51
1,2025-05-16T13:05:22.402Z,8734,25.76,58.69
0,2025-05-16T13:05:38.434Z,8735,24.91,58.42
1,2025-05-16T13:05:42.394Z,8735,25.73,58.72
0,2025-05-16T13:05:58.433Z,8736,24.93,58.39
1,2025-05-16T13:06:02.464Z,8736,25.75,58.66
0,2025-05-16T13:06:18.432Z,8737,24.91,58.39
1,2025-05-16T13:06:22.456Z,8737,25.75,58.69
0,2025-05-16T13:06:38.439Z,8738,24.94,58.42
1,2025-05-16T13:06:42.369Z,8738,25.75,58.60
0,2025-05-16T13:06:58.416Z,8739,24.93,58.42
1,2025-05-16T13:07:02.367Z,8739,25.76,58.54
0,2025-05-16T13:07:18.405Z,8740,24.94,58.39
1,2025-05-16T13:07:22.392Z,8740,25.75,58.51
0,2025-05-16T13:07:38.431Z,8741,24.94,58.36
1,2025-05-16T13:07:42.414Z,8741,25.75,58.51
0,2025-05-16T13:07:58.415Z,8742,24.93,58.42
1,2025-05-16T13:08:02.376Z,8742,25.76,58.51
0,2025-05-16T13:08:18.446Z,8743,24.94,58.48
1,2025-05-16T13:08:22.399Z,8743,25.76,58.48
0,2025-05-16T13:08:38.404Z,8744,24.94,58.48
1,2025-05-16T13:08:42.406Z,8744,25.76,58.45
0,2025-05-16T13:08:58.422Z,8745,24.93,58.45
1,2025-05-16T13:09:02.398Z,8745,25.77,58.45
0,2025-05-16T13:09:18.405Z,8746,24.94,58.42
1,2025-05-16T13:09:22.397Z,8746,25.77,58.45
0,2025-05-16T13:09:38.443Z,8747,24.93,58.42
1,2025-05-16T13:09:42.363Z,8747,25.77,58.42
0,2025-05-16T13:09:58.444Z,8748,24.93,58.33
1,2025-05-16T13:10:02.388Z,8748,25.76,58.39
0,2025-05-16T13:10:18.412Z,8749,24.91,58.29
1,2025-05-16T13:10:22.365Z,8749,25.79,58.36
0,2025-05-16T13:10:38.442Z,8750,24.93,58.39
1,2025-05-16T13:10:42.396Z,8750,25.77,58.33
0,2025-05-16T13:10:58.410Z,8751,24.93,58.42
1,2025-05-16T13:11:02.365Z,8751,25.80,58.29
0,2025-05-16T13:11:18.434Z,8752,24.93,58.36
1,2025-05-16T13:11:22.371Z,8752,25.79,58.26
0,2025-05-16T13:11:38.418Z,8753,24.93,58.36
1,2025-05-16T13:11:42.386Z,8753,25.80,58.20
0,2025-05-16T13:11:58.417Z,8754,24.93,58.33
1,2025-05-16T13:12:02.387Z,8754,25.81,58.20
0,2025-05-16T13:12:18.409Z,8755,24.91,58.33
1,2025-05-16T13:12:22.378Z,8755,25.80,58.23
0,2025-05-16T13:12:38.604Z,8756,24.91,58.33
1,2025-05-16T13:12:42.386Z,8756,25.80,58.33
0,2025-05-16T13:12:58.398Z,8757,24.93,58.33
1,2025-05-16T13:13:02.392Z,8757,25.80,58.29
0,2025-05-16T13:13:18.400Z,8758,24.93,58.29
1,2025-05-16T13:13:22.370Z,8758,25.81,58.29
0,2025-05-16T13:13:38.422Z,8759,24.94,58.39
1,2025-05-16T13:13:42.400Z,8759,25.81,58.29
0,2025-05-16T13:13:58.431Z,8760,24.91,58.42
1,2025-05-16T13:14:02.376Z,8760,25.81,58.23
0,2025-05-16T13:14:18.396Z,8761,24.91,58.36
1,2025-05-16T13:14:22.391Z,8761,25.81,58.23
0,2025-05-16T13:14:38.395Z,8762,24.93,58.36
1,2025-05-16T13:14:42.374Z,8762,25.81,58.23
0,2025-05-16T13:14:58.436Z,8763,24.93,58.36
1,2025-05-16T13:15:02.357Z,8763,25.81,58.23
0,2025-05-16T13:15:18.397Z,8764,24.93,58.33
1,2025-05-16T13:15:22.356Z,8764,25.83,58.23
0,2025-05-16T13:15:38.404Z,8765,24.94,58.36
1,2025-05-16T13:15:42.390Z,8765,25.83,58.20
0,2025-05-16T13:15:58.403Z,8766,24.93,58.29
1,2025-05-16T13:16:02.381Z,8766,25.83,58.17
0,2025-05-16T13:16:18.393Z,8767,24.94,58.29
1,2025-05-16T13:16:22.360Z,8767,25.83,58.20
0,2025-05-16T13:16:38.403Z,8768,24.94,58.26
1,2025-05-16T13:16:42.388Z,8768,25.84,58.14
0,2025-05-16T13:16:58.402Z,8769,24.91,58.20
1,2025-05-16T13:17:02.357Z,8769,25.86,58.11
0,2025-05-16T13:17:18.392Z,8770,24.91,58.20
1,2025-05-16T13:17:22.386Z,8770,25.86,58.11
0,2025-05-16T13:17:38.410Z,8771,24.91,58.26
1,2025-05-16T13:17:42.371Z,8771,25.83,58.11
0,2025-05-16T13:17:58.433Z,8772,24.91,58.29
1,2025-05-16T13:18:02.356Z,8772,25.84,58.5
0,2025-05-16T13:18:18.436Z,8773,24.91,58.23
1,2025-05-16T13:18:22.394Z,8773,25.86,58.8
0,2025-05-16T13:18:38.424Z,8774,24.93,58.26
1,2025-05-16T13:18:42.353Z,8774,25.84,57.99
0,2025-05-16T13:18:58.399Z,8775,24.91,58.23
1,2025-05-16T13:19:02.846Z,8775,25.86,57.96
0,2025-05-16T13:19:18.399Z,8776,24.91,58.20
1,2025-05-16T13:19:22.385Z,8776,25.87,57.93
0,2025-05-16T13:19:38.431Z,8777,24.91,58.26
1,2025-05-16T13:19:42.362Z,8777,25.86,57.86
0,2025-05-16T13:19:58.407Z,8778,24.91,58.23
1,2025-05-16T13:20:02.608Z,8778,25.86,57.86
0,2025-05-16T13:20:18.406Z,8779,24.90,58.23
1,2025-05-16T13:20:22.383Z,8779,25.87,57.86
0,2025-05-16T13:20:38.387Z,8780,24.90,58.26
1,2025-05-16T13:20:42.361Z,8780,25.88,57.80
0,2025-05-16T13:20:58.405Z,8781,24.90,58.23
1,2025-05-16T13:21:02.391Z,8781,25.88,57.74
0,2025-05-16T13:21:18.386Z,8782,24.90,58.26
1,2025-05-16T13:21:22.365Z,8782,25.87,57.74
0,2025-05-16T13:21:38.395Z,8783,24.90,58.23
1,2025-05-16T13:21:42.349Z,8783,25.90,57.74
0,2025-05-16T13:21:58.419Z,8784,24.91,58.36
1,2025-05-16T13:22:02.386Z,8784,25.87,57.77
0,2025-05-16T13:22:18.385Z,8785,24.90,58.39
1,2025-05-16T13:22:22.390Z,8785,25.88,57.74
0,2025-05-16T13:22:38.411Z,8786,24.88,58.42
1,2025-05-16T13:22:42.366Z,8786,25.87,57.80
0,2025-05-16T13:22:58.422Z,8787,24.90,58.42
1,2025-05-16T13:23:02.365Z,8787,25.88,57.86
0,2025-05-16T13:23:18.417Z,8788,24.90,58.36
1,2025-05-16T13:23:22.373Z,8788,25.90,57.90
0,2025-05-16T13:23:38.386Z,8789,24.91,58.36
1,2025-05-16T13:23:42.388Z,8789,25.90,57.93
0,2025-05-16T13:23:58.405Z,8790,24.91,58.36
1,2025-05-16T13:24:02.364Z,8790,25.88,57.93
0,2025-05-16T13:24:18.400Z,8791,24.91,58.39
1,2025-05-16T13:24:22.363Z,8791,25.91,57.86
0,2025-05-16T13:24:38.384Z,8792,24.91,58.36
1,2025-05-16T13:24:42.345Z,8792,25.90,57.80
0,2025-05-16T13:24:58.431Z,8793,24.91,58.39
1,2025-05-16T13:25:02.345Z,8793,25.91,57.90
0,2025-05-16T13:25:18.380Z,8794,24.90,58.39
1,2025-05-16T13:25:22.348Z,8794,25.91,57.93
0,2025-05-16T13:25:38.419Z,8795,24.90,58.29
1,2025-05-16T13:25:42.362Z,8795,25.91,57.93
0,2025-05-16T13:25:58.403Z,8796,24.90,58.20
1,2025-05-16T13:26:02.386Z,8796,25.93,57.96
0,2025-05-16T13:26:18.379Z,8797,24.90,58.20
1,2025-05-16T13:26:22.357Z,8797,25.93,57.90
0,2025-05-16T13:26:38.379Z,8798,24.91,58.20
1,2025-05-16T13:26:42.384Z,8798,25.91,57.86
0,2025-05-16T13:26:58.397Z,8799,24.90,58.26
1,2025-05-16T13:27:02.352Z,8799,25.91,57.83
0,2025-05-16T13:27:18.417Z,8800,24.91,58.26
1,2025-05-16T13:27:22.357Z,8800,25.91,57.83
0,2025-05-16T13:27:38.386Z,8801,24.90,58.33
1,2025-05-16T13:27:42.380Z,8801,25.93,57.93
0,2025-05-16T13:27:58.411Z,8802,24.91,58.33
1,2025-05-16T13:28:02.382Z,8802,25.93,57.96
0,2025-05-16T13:28:18.504Z,8803,24.90,58.33
1,2025-05-16T13:28:22.382Z,8803,25.93,57.90
0,2025-05-16T13:28:38.379Z,8804,24.91,58.29
1,2025-05-16T13:28:42.351Z,8804,25.93,57.93
0,2025-05-16T13:28:58.393Z,8805,24.91,58.26
1,2025-05-16T13:29:02.350Z,8805,25.93,57.93
0,2025-05-16T13:29:18.415Z,8806,24.91,58.23
1,2025-05-16T13:29:22.473Z,8806,25.91,57.90
0,2025-05-16T13:29:38.408Z,8807,24.91,58.26
1,2025-05-16T13:29:42.381Z,8807,25.94,57.86
0,2025-05-16T13:29:58.382Z,8808,24.91,58.20
1,2025-05-16T13:30:02.338Z,8808,25.94,57.80
0,2025-05-16T13:30:18.385Z,8809,24.91,58.17
1,2025-05-16T13:30:22.364Z,8809,25.93,57.80
0,2025-05-16T13:30:38.372Z,8810,24.91,58.23
1,2025-05-16T13:30:42.380Z,8810,25.94,57.80
0,2025-05-16T13:30:58.372Z,8811,24.91,58.23
1,2025-05-16T13:31:02.371Z,8811,25.95,57.80
0,2025-05-16T13:31:18.375Z,8812,24.91,58.20
1,2025-05-16T13:31:22.379Z,8812,25.95,57.80
0,2025-05-16T13:31:38.389Z,8813,24.91,58.23
1,2025-05-16T13:31:42.347Z,8813,25.95,57.90
0,2025-05-16T13:31:58.389Z,8814,24.91,58.26
1,2025-05-16T13:32:02.336Z,8814,25.97,57.90
0,2025-05-16T13:32:18.389Z,8815,24.91,58.26
1,2025-05-16T13:32:22.383Z,8815,25.97,57.80
0,2025-05-16T13:32:38.412Z,8816,24.91,58.23
1,2025-05-16T13:32:42.338Z,8816,25.97,57.77
0,2025-05-16T13:32:58.395Z,8817,24.91,58.17
1,2025-05-16T13:33:02.362Z,8817,25.98,57.74
0,2025-05-16T13:33:18.411Z,8818,24.91,58.20
1,2025-05-16T13:33:22.362Z,8818,25.95,57.74
0,2025-05-16T13:33:38.410Z,8819,24.91,58.17
1,2025-05-16T13:33:42.377Z,8819,25.98,57.71
0,2025-05-16T13:33:58.409Z,8820,24.91,58.23
1,2025-05-16T13:34:02.336Z,8820,25.98,57.65
0,2025-05-16T13:34:18.409Z,8821,24.91,58.23
1,2025-05-16T13:34:22.351Z,8821,25.98,57.62
0,2025-05-16T13:34:38.408Z,8822,24.91,58.20
1,2025-05-16T13:34:42.375Z,8822,25.98,57.59
0,2025-05-16T13:34:58.423Z,8823,24.91,58.8
1,2025-05-16T13:35:02.343Z,8823,25.98,57.49
0,2025-05-16T13:35:18.384Z,8824,24.91,58.11
1,2025-05-16T13:35:22.362Z,8824,26.0,57.49
0,2025-05-16T13:35:38.365Z,8825,24.91,58.17
1,2025-05-16T13:35:42.349Z,8825,25.98,57.53
0,2025-05-16T13:35:58.398Z,8826,24.91,58.11
1,2025-05-16T13:36:02.356Z,8826,26.0,57.49
0,2025-05-16T13:36:18.390Z,8827,24.91,58.5
1,2025-05-16T13:36:22.329Z,8827,26.0,57.53
0,2025-05-16T13:36:38.367Z,8828,24.94,58.8
1,2025-05-16T13:36:42.402Z,8828,26.1,57.59
0,2025-05-16T13:36:58.363Z,8829,24.91,57.99
1,2025-05-16T13:37:02.373Z,8829,26.1,57.56
0,2025-05-16T13:37:18.387Z,8830,24.90,57.99
1,2025-05-16T13:37:22.372Z,8830,26.1,57.56
0,2025-05-16T13:37:38.387Z,8831,24.91,57.99
1,2025-05-16T13:37:42.330Z,8831,26.0,57.56
0,2025-05-16T13:37:58.449Z,8832,24.90,58.2
1,2025-05-16T13:38:02.346Z,8832,26.0,57.56
0,2025-05-16T13:38:18.394Z,8833,24.90,57.96
1,2025-05-16T13:38:22.346Z,8833,26.0,57.49
0,2025-05-16T13:38:38.370Z,8834,24.91,57.96
1,2025-05-16T13:38:42.327Z,8834,26.1,57.43
0,2025-05-16T13:38:58.432Z,8835,24.90,57.90
1,2025-05-16T13:39:02.326Z,8835,26.1,57.40
0,2025-05-16T13:39:18.362Z,8836,24.91,57.90
1,2025-05-16T13:39:22.368Z,8836,26.1,57.40
0,2025-05-16T13:39:38.359Z,8837,24.91,57.90
1,2025-05-16T13:39:42.336Z,8837,26.2,57.37
0,2025-05-16T13:39:58.360Z,8838,24.90,57.80
1,2025-05-16T13:40:02.328Z,8838,26.2,57.34
0,2025-05-16T13:40:18.391Z,8839,24.90,57.80
1,2025-05-16T13:40:22.321Z,8839,26.2,57.25
0,2025-05-16T13:40:38.398Z,8840,24.88,57.86
1,2025-05-16T13:40:42.342Z,8840,26.2,57.25
0,2025-05-16T13:40:58.374Z,8841,24.88,57.83
1,2025-05-16T13:41:02.358Z,8841,26.1,57.22
0,2025-05-16T13:41:18.374Z,8842,24.90,57.86
1,2025-05-16T13:41:22.342Z,8842,26.2,57.22
0,2025-05-16T13:41:38.356Z,8843,24.91,57.93
1,2025-05-16T13:41:42.324Z,8843,26.2,57.28
0,2025-05-16T13:41:58.365Z,8844,24.91,57.86
1,2025-05-16T13:42:02.340Z,8844,26.1,57.22
0,2025-05-16T13:42:18.396Z,8845,24.90,57.86
1,2025-05-16T13:42:22.355Z,8845,26.2,57.19
0,2025-05-16T13:42:38.364Z,8846,24.90,57.83
1,2025-05-16T13:42:42.339Z,8846,26.2,57.22
0,2025-05-16T13:42:58.353Z,8847,24.88,57.77
1,2025-05-16T13:43:02.324Z,8847,26.1,57.22
0,2025-05-16T13:43:18.378Z,8848,24.90,57.80
1,2025-05-16T13:43:22.338Z,8848,26.2,57.19
0,2025-05-16T13:43:38.370Z,8849,24.90,57.83
1,2025-05-16T13:43:42.317Z,8849,26.1,57.22
0,2025-05-16T13:43:58.393Z,8850,24.90,57.86
1,2025-05-16T13:44:02.322Z,8850,26.4,57.19
0,2025-05-16T13:44:18.440Z,8851,24.88,57.80
1,2025-05-16T13:44:22.337Z,8851,26.2,57.19
0,2025-05-16T13:44:38.416Z,8852,24.90,57.74
1,2025-05-16T13:44:42.337Z,8852,26.5,57.16
0,2025-05-16T13:44:58.369Z,8853,24.91,57.80
1,2025-05-16T13:45:02.337Z,8853,26.5,57.19
0,2025-05-16T13:45:18.384Z,8854,24.90,57.99
1,2025-05-16T13:45:22.344Z,8854,26.5,57.16
0,2025-05-16T13:45:38.384Z,8855,24.90,57.86
1,2025-05-16T13:45:42.359Z,8855,26.4,57.16
0,2025-05-16T13:45:58.390Z,8856,24.88,57.80
1,2025-05-16T13:46:02.359Z,8856,26.5,57.9
0,2025-05-16T13:46:18.368Z,8857,24.90,57.86
1,2025-05-16T13:46:22.342Z,8857,26.5,57.16
0,2025-05-16T13:46:38.358Z,8858,24.90,57.96
1,2025-05-16T13:46:42.326Z,8858,26.5,57.19
0,2025-05-16T13:46:58.366Z,8859,24.87,57.96
1,2025-05-16T13:47:02.357Z,8859,26.5,57.19
0,2025-05-16T13:47:18.382Z,8860,24.88,57.99
1,2025-05-16T13:47:22.318Z,8860,26.5,57.12
0,2025-05-16T13:47:38.343Z,8861,24.88,58.2
1,2025-05-16T13:47:42.317Z,8861,26.6,57.9
0,2025-05-16T13:47:58.391Z,8862,24.90,58.5
1,2025-05-16T13:48:02.326Z,8862,26.5,57.9
0,2025-05-16T13:48:18.371Z,8863,24.90,58.2
1,2025-05-16T13:48:22.324Z,8863,26.6,57.9
0,2025-05-16T13:48:38.370Z,8864,24.90,58.5
1,2025-05-16T13:48:42.339Z,8864,26.8,57.6
0,2025-05-16T13:48:58.370Z,8865,24.91,57.96
1,2025-05-16T13:49:02.316Z,8865,26.8,56.97
0,2025-05-16T13:49:18.354Z,8866,24.90,57.93
1,2025-05-16T13:49:22.346Z,8866,26.8,56.97
0,2025-05-16T13:49:38.377Z,8867,24.91,57.80
1,2025-05-16T13:49:42.338Z,8867,26.8,57.0
0,2025-05-16T13:49:58.347Z,8868,24.90,57.74
1,2025-05-16T13:50:02.323Z,8868,26.9,56.94
0,2025-05-16T13:50:18.346Z,8869,24.90,57.80
1,2025-05-16T13:50:22.309Z,8869,26.8,57.0
0,2025-05-16T13:50:38.367Z,8870,24.91,57.74
1,2025-05-16T13:50:42.344Z,8870,26.9,56.97
0,2025-05-16T13:50:58.382Z,8871,24.90,57.71
1,2025-05-16T13:51:02.321Z,8871,26.8,57.6
0,2025-05-16T13:51:18.351Z,8872,24.90,57.86
1,2025-05-16T13:51:22.320Z,8872,26.8,57.9
0,2025-05-16T13:51:38.340Z,8873,24.90,57.77
1,2025-05-16T13:51:42.350Z,8873,26.9,57.3
0,2025-05-16T13:51:58.340Z,8874,24.90,57.71
1,2025-05-16T13:52:02.309Z,8874,26.11,57.3
0,2025-05-16T13:52:18.339Z,8875,24.90,57.74
1,2025-05-16T13:52:22.333Z,8875,26.9,56.97
0,2025-05-16T13:52:38.380Z,8876,24.90,57.74
1,2025-05-16T13:52:42.349Z,8876,26.8,56.94
0,2025-05-16T13:52:58.379Z,8877,24.90,57.77
1,2025-05-16T13:53:02.308Z,8877,26.9,56.94
0,2025-05-16T13:53:18.367Z,8878,24.90,57.74
1,2025-05-16T13:53:22.345Z,8878,26.9,56.81
0,2025-05-16T13:53:38.362Z,8879,24.90,57.68
1,2025-05-16T13:53:42.307Z,8879,26.12,56.88
0,2025-05-16T13:53:58.369Z,8880,24.90,57.71
1,2025-05-16T13:54:02.309Z,8880,26.12,56.88
0,2025-05-16T13:54:18.361Z,8881,24.91,57.74
1,2025-05-16T13:54:22.339Z,8881,26.12,56.81
0,2025-05-16T13:54:38.336Z,8882,24.91,57.77
1,2025-05-16T13:54:42.330Z,8882,26.12,56.81
0,2025-05-16T13:54:58.377Z,8883,24.91,57.80
1,2025-05-16T13:55:02.338Z,8883,26.12,56.81
0,2025-05-16T13:55:18.334Z,8884,24.90,57.68
1,2025-05-16T13:55:22.353Z,8884,26.13,56.78
0,2025-05-16T13:55:38.334Z,8885,24.90,57.74
1,2025-05-16T13:55:42.308Z,8885,26.13,56.75
0,2025-05-16T13:55:58.413Z,8886,24.90,57.68
1,2025-05-16T13:56:02.416Z,8886,26.12,56.72
0,2025-05-16T13:56:18.343Z,8887,24.91,57.74
1,2025-05-16T13:56:22.345Z,8887,26.13,56.75
0,2025-05-16T13:56:38.334Z,8888,24.90,57.90
1,2025-05-16T13:56:42.321Z,8888,26.12,56.85
0,2025-05-16T13:56:58.358Z,8889,24.90,57.83
1,2025-05-16T13:57:02.313Z,8889,26.15,56.97
0,2025-05-16T13:57:18.553Z,8890,24.90,57.59
1,2025-05-16T13:57:22.345Z,8890,26.12,56.94
0,2025-05-16T13:57:38.357Z,8891,24.88,57.68
1,2025-05-16T13:57:42.390Z,8891,26.12,56.88
0,2025-05-16T13:57:58.373Z,8892,24.90,57.77
1,2025-05-16T13:58:02.312Z,8892,26.12,56.78
0,2025-05-16T13:58:18.330Z,8893,24.90,57.83
1,2025-05-16T13:58:22.334Z,8893,26.13,56.78
0,2025-05-16T13:58:38.364Z,8894,24.90,57.80
1,2025-05-16T13:58:42.405Z,8894,26.15,56.75
0,2025-05-16T13:58:58.355Z,8895,24.88,57.80
1,2025-05-16T13:59:02.317Z,8895,26.15,56.69
0,2025-05-16T13:59:18.363Z,8896,24.87,57.65
1,2025-05-16T13:59:22.299Z,8896,26.16,56.63
0,2025-05-16T13:59:38.338Z,8897,24.88,57.62
1,2025-05-16T13:59:42.419Z,8897,26.15,56.63
0,2025-05-16T13:59:58.346Z,8898,24.88,57.59
1,2025-05-16T14:00:02.340Z,8898,26.13,56.57
